Uniprot ID 1	Uniprot ID 2	PocketVec distance	Exp. Prof, Jaccard Similarity
P36507	Q13188	0.1698	0.0
P36507	Q13464	0.1697	0.0
P36507	Q13705	0.1617	0.0
P36507	Q13873	0.1685	0.0
P36507	Q13976	0.1736	0.0
P36507	Q15759	0.1731	0.0
P36507	Q16512	0.1546	0.0
P36507	Q16539	0.1333	0.0
P36507	Q2M2I8	0.1663	0.0
P36507	Q5VT25	0.2089	0.0
P36507	Q6DT37	0.1813	0.0
P36507	Q6P5Z2	0.1871	0.0
P36507	Q6PHR2	0.1798	0.0
P36507	Q7L7X3	0.2305	0.0
P36507	Q8NEV1	0.1644	0.0
P36507	Q8TD19	0.1754	0.0
P36507	Q96GD4	0.1872	0.0
P36507	Q9H093	0.1843	0.0
P36507	Q9H0K1	0.195	0.0
P36507	Q9HAZ1	0.1754	0.0
P36507	Q9NQU5	0.1963	0.0
P36507	Q9NSY1	0.1756	0.0
P36507	Q9UBE8	0.2074	0.0
P36507	Q9UK32	0.1741	0.0
P36507	Q9UPZ9	0.1891	0.0
P36507	Q9Y572	0.1803	0.0
P36507	Q9Y5S2	0.1699	0.0
P36507	Q9Y616	0.1886	0.0
P36507	Q9Y6E0	0.1782	0.0
P36896	O00311	0.1732	0.0
P36896	O00444	0.1828	0.0
P36896	O14578	0.1621	0.0
P36896	O14757	0.1883	0.0
P36896	O14965	0.1717	0.0
P36896	O14976	0.1832	0.0
P36896	O60285	0.1926	0.0
P36896	O75116	0.1935	0.0
P36896	O76039	0.1654	0.0
P36896	O94806	0.1838	0.1428571428571429
P36896	O95835	0.2066	0.0
P36896	O96013	0.195	0.0
P36896	P05771	0.1611	0.0
P36896	P15735	0.1795	0.0
P36896	P17252	0.1878	0.0
P36896	P17612	0.1876	0.0
P36896	P19784	0.1649	0.0
P36896	P22694	0.2342	0.0
P36896	P23443	0.1705	0.0
P36896	P30291	0.1565	0.0
P36896	P36507	0.1698	0.0
P36896	P36896	0.0	1.0
P36896	P36897	0.1402	0.7142857142857143
P36896	P45983	0.1787	0.0
P36896	P45984	0.1809	0.0
P36896	P48729	0.1683	0.0
P36896	P48730	0.165	0.04166666666666663
P36896	P49137	0.1732	0.022727272727272707
P36896	P49674	0.1739	0.0
P36896	P49759	0.1587	0.0
P36896	P49760	0.161	0.0
P36896	P49840	0.2062	0.0
P36896	P49841	0.1743	0.0
P36896	P50613	0.1901	0.0
P36896	P50750	0.1817	0.0
P36896	P51817	0.1936	0.0
P36896	P54646	0.1801	0.0
P36896	P68400	0.172	0.0
P36896	Q00536	0.1753	0.0
P36896	Q02750	0.2024	0.0
P36896	Q04759	0.1639	0.0
P36896	Q05655	0.2106	0.0
P36896	Q13043	0.1575	0.0
P36896	Q13163	0.2052	0.0
P36896	Q13188	0.1755	0.0
P36896	Q13464	0.178	0.0
P36896	Q13705	0.1906	0.05555555555555558
P36896	Q13873	0.1632	0.0
P36896	Q13976	0.1839	0.0
P36896	Q15759	0.2114	0.0
P36896	Q16512	0.201	0.0
P36896	Q16539	0.1942	0.0
P36896	Q2M2I8	0.1486	0.0
P36896	Q5VT25	0.1848	0.0
P36896	Q6DT37	0.1887	0.0
P36896	Q6P5Z2	0.1583	0.0
P36896	Q6PHR2	0.1602	0.0
P36896	Q7L7X3	0.1963	0.0
P36896	Q8NEV1	0.1922	0.0
P36896	Q8TD19	0.1529	0.0
P36896	Q96GD4	0.1969	0.0
P36896	Q9H093	0.1973	0.0
P36896	Q9H0K1	0.1931	0.0
P36896	Q9HAZ1	0.1525	0.0
P36896	Q9NQU5	0.194	0.0
P36896	Q9NSY1	0.1972	0.0
P36896	Q9UBE8	0.2066	0.0
P36896	Q9UK32	0.1844	0.0
P36896	Q9UPZ9	0.2125	0.0
P36896	Q9Y572	0.1768	0.0
P36896	Q9Y5S2	0.1983	0.0
P36896	Q9Y616	0.1755	0.0
P36896	Q9Y6E0	0.1837	0.0
P36897	O00311	0.1622	0.0
P36897	O00444	0.1744	0.0
P36897	O14578	0.1718	0.0
P36897	O14757	0.1671	0.0
P36897	O14965	0.1786	0.0
P36897	O14976	0.1378	0.0
P36897	O60285	0.1979	0.0
P36897	O75116	0.1803	0.0
P36897	O76039	0.1312	0.0
P36897	O94806	0.1967	0.1428571428571429
P36897	O95835	0.2021	0.0
P36897	O96013	0.1433	0.0
P36897	P05771	0.1794	0.0
P36897	P15735	0.1692	0.0
P36897	P17252	0.146	0.0
P36897	P17612	0.1774	0.0
P36897	P19784	0.1559	0.0
P36897	P22694	0.2136	0.0
P36897	P23443	0.1515	0.0
P36897	P30291	0.1672	0.0
P36897	P36507	0.1638	0.0
P36897	P36896	0.1402	0.7142857142857143
P36897	P36897	0.0	1.0
P36897	P45983	0.1646	0.0
P36897	P45984	0.1597	0.0
P36897	P48729	0.1477	0.0
P36897	P48730	0.1458	0.0
P36897	P49137	0.1685	0.0
P36897	P49674	0.1507	0.0
P36897	P49759	0.167	0.0
P36897	P49760	0.1627	0.0
P36897	P49840	0.1941	0.0
P36897	P49841	0.1656	0.0
P36897	P50613	0.1754	0.0
P36897	P50750	0.1359	0.0
P36897	P51817	0.181	0.0
P36897	P54646	0.1623	0.0
P36897	P68400	0.1511	0.0
P36897	Q00536	0.1691	0.0
P36897	Q02750	0.19	0.0
P36897	Q04759	0.1731	0.0
P36897	Q05655	0.2283	0.0
P36897	Q13043	0.1676	0.0
P36897	Q13163	0.2394	0.0
P36897	Q13188	0.1839	0.0
P36897	Q13464	0.1796	0.0
P36897	Q13705	0.1563	0.0
P36897	Q13873	0.1655	0.0
P36897	Q13976	0.1679	0.0
P36897	Q15759	0.1742	0.0
P36897	Q16512	0.1805	0.0
P36897	Q16539	0.1778	0.0
P36897	Q2M2I8	0.1675	0.0
P36897	Q5VT25	0.1982	0.0
P36897	Q6DT37	0.1895	0.0
P36897	Q6P5Z2	0.1561	0.0
P36897	Q6PHR2	0.1777	0.0
P36897	Q7L7X3	0.2157	0.0
P36897	Q8NEV1	0.1756	0.0
P36897	Q8TD19	0.1446	0.0
P36897	Q96GD4	0.148	0.0
P36897	Q9H093	0.1649	0.0
P36897	Q9H0K1	0.2116	0.0
P36897	Q9HAZ1	0.1471	0.0
P36897	Q9NQU5	0.1688	0.0
P36897	Q9NSY1	0.1699	0.0
P36897	Q9UBE8	0.2087	0.0
P36897	Q9UK32	0.18	0.0
P36897	Q9UPZ9	0.1595	0.0
P36897	Q9Y572	0.169	0.0
P36897	Q9Y5S2	0.1494	0.0
P36897	Q9Y616	0.1713	0.0
P36897	Q9Y6E0	0.1681	0.0
P45983	O00311	0.1794	0.0
P45983	O00444	0.1769	0.0
P45983	O14578	0.2045	0.0
P45983	O14757	0.1834	0.0
P45983	O14965	0.1726	0.0
P45983	O14976	0.1854	0.0
P45983	O60285	0.2028	0.0
P45983	O75116	0.1964	0.0
P45983	O76039	0.1655	0.0
P45983	O94806	0.1715	0.0
P45983	O95835	0.1904	0.0
P45983	O96013	0.1686	0.0
P45983	P05771	0.1655	0.0
P45983	P15735	0.1882	0.0
P45983	P17252	0.1833	0.0
P45983	P17612	0.1823	0.0
P45983	P19784	0.158	0.0
P45983	P22694	0.186	0.0
P45983	P23443	0.1747	0.0
P45983	P30291	0.1744	0.0
P45983	P36507	0.1702	0.0
P45983	P36896	0.1787	0.0
P45983	P36897	0.1646	0.0
P45983	P45983	0.0	1.0
P45983	P45984	0.1208	0.19999999999999996
P45983	P48729	0.1624	0.0
P45983	P48730	0.1692	0.0
P45983	P49137	0.1639	0.0
P45983	P49674	0.1637	0.0
P45983	P49759	0.1654	0.0
P45983	P49760	0.1521	0.0
P45983	P49840	0.19	0.0
P45983	P49841	0.1835	0.0
P45983	P50613	0.1792	0.0
P45983	P50750	0.1644	0.0
P45983	P51817	0.2087	0.0
P45983	P54646	0.1804	0.0
P45983	P68400	0.1567	0.0
P45983	Q00536	0.1786	0.0
P45983	Q02750	0.1542	0.0
P45983	Q04759	0.1572	0.0
P45983	Q05655	0.13	0.0
P45983	Q13043	0.1763	0.0
P45983	Q13163	0.211	0.0
P45983	Q13188	0.1767	0.0
P45983	Q13464	0.1477	0.0
P45983	Q13705	0.1784	0.0
P45983	Q13873	0.175	0.0
P45983	Q13976	0.1845	0.0
P45983	Q15759	0.1873	0.0
P45983	Q16512	0.1928	0.0
P45983	Q16539	0.2004	0.0
P45983	Q2M2I8	0.1495	0.0
P45983	Q5VT25	0.176	0.0
P45983	Q6DT37	0.2061	0.0
P45983	Q6P5Z2	0.1706	0.0
P45983	Q6PHR2	0.1622	0.0
P45983	Q7L7X3	0.2055	0.0
P45983	Q8NEV1	0.1945	0.0
P45983	Q8TD19	0.1824	0.0
P45983	Q96GD4	0.1847	0.0
P45983	Q9H093	0.1674	0.0
P45983	Q9H0K1	0.1987	0.0
P45983	Q9HAZ1	0.1457	0.0
P45983	Q9NQU5	0.1802	0.0
P45983	Q9NSY1	0.1807	0.0
P45983	Q9UBE8	0.1806	0.0
P45983	Q9UK32	0.1918	0.0
P45983	Q9UPZ9	0.1596	0.0
P45983	Q9Y572	0.1849	0.0
P45983	Q9Y5S2	0.194	0.0
P45983	Q9Y616	0.144	0.0
P45983	Q9Y6E0	0.1559	0.0
P45984	O00311	0.1403	0.0
P45984	O00444	0.1652	0.0
P45984	O14578	0.1478	0.0
P45984	O14757	0.1406	0.0
P45984	O14965	0.1745	0.0
P45984	O14976	0.1619	0.0
P45984	O60285	0.2016	0.0
P45984	O75116	0.178	0.0
P45984	O76039	0.1617	0.0
P45984	O94806	0.221	0.0
P45984	O95835	0.2046	0.0
P45984	O96013	0.1476	0.0
P45984	P05771	0.177	0.0
P45984	P15735	0.1573	0.0
P45984	P17252	0.1844	0.0
P45984	P17612	0.1723	0.0
P45984	P19784	0.1466	0.0
P45984	P22694	0.1993	0.0
P45984	P23443	0.1553	0.0
P45984	P30291	0.1469	0.0
P45984	P36507	0.1486	0.0
P45984	P36896	0.1809	0.0
P45984	P36897	0.1597	0.0
P45984	P45983	0.1208	0.19999999999999996
P45984	P45984	0.0	1.0
P45984	P48729	0.153	0.0
P45984	P48730	0.1682	0.05882352941176472
P45984	P49137	0.1407	0.08571428571428574
P45984	P49674	0.1693	0.09090909090909094
P45984	P49759	0.1448	0.0
P45984	P49760	0.1457	0.0
P45984	P49840	0.1707	0.0
P45984	P49841	0.1945	0.0
P45984	P50613	0.1662	0.0
P45984	P50750	0.1505	0.0
P45984	P51817	0.1747	0.0
P45984	P54646	0.1533	0.0
P45984	P68400	0.1542	0.0
P45984	Q00536	0.1414	0.0
P45984	Q02750	0.1669	0.0
P45984	Q04759	0.1474	0.0
P45984	Q05655	0.2507	0.0
P45984	Q13043	0.1812	0.0
P45984	Q13163	0.2273	0.0
P45984	Q13188	0.1678	0.0
P45984	Q13464	0.182	0.0
P45984	Q13705	0.1841	0.0
P45984	Q13873	0.1707	0.0
P45984	Q13976	0.1672	0.0
P45984	Q15759	0.2001	0.2857142857142857
P45984	Q16512	0.1464	0.0
P45984	Q16539	0.1438	0.10256410256410253
P45984	Q2M2I8	0.1369	0.0
P45984	Q5VT25	0.2145	0.0
P45984	Q6DT37	0.195	0.0
P45984	Q6P5Z2	0.179	0.0
P45984	Q6PHR2	0.1774	0.0
P45984	Q7L7X3	0.2184	0.0
P45984	Q8NEV1	0.1465	0.0
P45984	Q8TD19	0.1511	0.0
P45984	Q96GD4	0.1508	0.0
P45984	Q9H093	0.195	0.0
P45984	Q9H0K1	0.2061	0.0
P45984	Q9HAZ1	0.1439	0.0
P45984	Q9NQU5	0.1682	0.0
P45984	Q9NSY1	0.1708	0.0
P45984	Q9UBE8	0.168	0.11111111111111116
P45984	Q9UK32	0.1524	0.0
P45984	Q9UPZ9	0.1654	0.0
P45984	Q9Y572	0.1792	0.0
P45984	Q9Y5S2	0.1684	0.0
P45984	Q9Y616	0.1781	0.0
P45984	Q9Y6E0	0.1641	0.0
P48729	O00311	0.155	0.0
P48729	O00444	0.1558	0.0
P48729	O14578	0.1461	0.0
P48729	O14757	0.1756	0.0
P48729	O14965	0.168	0.0
P48729	O14976	0.1669	0.0
P48729	O60285	0.1856	0.0
P48729	O75116	0.1731	0.0
P48729	O76039	0.1622	0.0
P48729	O94806	0.1563	0.0
P48729	O95835	0.1801	0.0
P48729	O96013	0.1632	0.0
P48729	P05771	0.1775	0.0
P48729	P15735	0.1457	0.0
P48729	P17252	0.1816	0.0
P48729	P17612	0.1893	0.0
P48729	P19784	0.1358	0.0
P48729	P22694	0.1686	0.0
P48729	P23443	0.1562	0.0
P48729	P30291	0.1589	0.0
P48729	P36507	0.1854	0.0
P48729	P36896	0.1683	0.0
P48729	P36897	0.1477	0.0
P48729	P45983	0.1624	0.0
P48729	P45984	0.153	0.0
P48729	P48729	0.0	1.0
P48729	P48730	0.0593	0.23076923076923073
P48729	P49137	0.1436	0.09090909090909094
P48729	P49674	0.0618	0.4285714285714286
P48729	P49759	0.1356	0.0
P48729	P49760	0.1618	0.0
P48729	P49840	0.1841	0.0
P48729	P49841	0.148	0.0
P48729	P50613	0.162	0.0
P48729	P50750	0.1702	0.0
P48729	P51817	0.192	0.0
P48729	P54646	0.1555	0.0
P48729	P68400	0.1417	0.0
P48729	Q00536	0.1706	0.0
P48729	Q02750	0.167	0.0
P48729	Q04759	0.1728	0.0
P48729	Q05655	0.1826	0.0
P48729	Q13043	0.1664	0.0
P48729	Q13163	0.1746	0.0
P48729	Q13188	0.1502	0.0
P48729	Q13464	0.1443	0.0
P48729	Q13705	0.1941	0.0
P48729	Q13873	0.1681	0.0
P48729	Q13976	0.1652	0.0
P48729	Q15759	0.1516	0.0
P48729	Q16512	0.1567	0.0
P48729	Q16539	0.1568	0.07894736842105265
P48729	Q2M2I8	0.1373	0.0
P48729	Q5VT25	0.1892	0.0
P48729	Q6DT37	0.1885	0.0
P48729	Q6P5Z2	0.1716	0.0
P48729	Q6PHR2	0.1702	0.0
P48729	Q7L7X3	0.176	0.0
P48729	Q8NEV1	0.1684	0.0
P48729	Q8TD19	0.1472	0.0
P48729	Q96GD4	0.1914	0.0
P48729	Q9H093	0.1624	0.0
P48729	Q9H0K1	0.1842	0.0
P48729	Q9HAZ1	0.1448	0.0
P48729	Q9NQU5	0.1601	0.0
P48729	Q9NSY1	0.1538	0.0
P48729	Q9UBE8	0.1785	0.0
P48729	Q9UK32	0.152	0.0
P48729	Q9UPZ9	0.1816	0.0
P48729	Q9Y572	0.1832	0.0
P48729	Q9Y5S2	0.1601	0.0
P48729	Q9Y616	0.1626	0.0
P48729	Q9Y6E0	0.164	0.0
P48730	O00311	0.1694	0.0
P48730	O00444	0.1719	0.0
P48730	O14578	0.1474	0.0
P48730	O14757	0.1838	0.0
P48730	O14965	0.1805	0.0
P48730	O14976	0.1461	0.0
P48730	O60285	0.1812	0.0
P48730	O75116	0.1858	0.0
P48730	O76039	0.1746	0.0
P48730	O94806	0.1576	0.0
P48730	O95835	0.1845	0.0
P48730	O96013	0.1759	0.0
P48730	P05771	0.1724	0.0
P48730	P15735	0.1694	0.0
P48730	P17252	0.1787	0.0
P48730	P17612	0.1874	0.0
P48730	P19784	0.1447	0.0
P48730	P22694	0.1981	0.0
P48730	P23443	0.1534	0.0
P48730	P30291	0.1506	0.0
P48730	P36507	0.1812	0.0
P48730	P36896	0.165	0.04166666666666663
P48730	P36897	0.1458	0.0
P48730	P45983	0.1692	0.0
P48730	P45984	0.1682	0.05882352941176472
P48730	P48729	0.0593	0.23076923076923073
P48730	P48730	0.0	1.0
P48730	P49137	0.1467	0.17948717948717952
P48730	P49674	0.0509	0.5384615384615384
P48730	P49759	0.1593	0.05555555555555558
P48730	P49760	0.1552	0.0
P48730	P49840	0.1892	0.0
P48730	P49841	0.1587	0.0
P48730	P50613	0.1833	0.0
P48730	P50750	0.1848	0.06666666666666665
P48730	P51817	0.1982	0.0
P48730	P54646	0.1749	0.0
P48730	P68400	0.1677	0.0
P48730	Q00536	0.1689	0.0
P48730	Q02750	0.169	0.0
P48730	Q04759	0.1676	0.0
P48730	Q05655	0.2176	0.0
P48730	Q13043	0.1647	0.0
P48730	Q13163	0.1714	0.0
P48730	Q13188	0.1607	0.0
P48730	Q13464	0.1621	0.0
P48730	Q13705	0.1755	0.0
P48730	Q13873	0.1988	0.0
P48730	Q13976	0.1848	0.0
P48730	Q15759	0.176	0.0
P48730	Q16512	0.1607	0.0
P48730	Q16539	0.1729	0.1333333333333333
P48730	Q2M2I8	0.1629	0.0
P48730	Q5VT25	0.1942	0.0
P48730	Q6DT37	0.1983	0.0
P48730	Q6P5Z2	0.1796	0.0
P48730	Q6PHR2	0.1803	0.0
P48730	Q7L7X3	0.2047	0.0
P48730	Q8NEV1	0.1663	0.0
P48730	Q8TD19	0.1562	0.0
P48730	Q96GD4	0.1851	0.0
P48730	Q9H093	0.1869	0.0
P48730	Q9H0K1	0.1733	0.0
P48730	Q9HAZ1	0.1388	0.0
P48730	Q9NQU5	0.2073	0.0
P48730	Q9NSY1	0.1798	0.0
P48730	Q9UBE8	0.1927	0.19999999999999996
P48730	Q9UK32	0.158	0.0
P48730	Q9UPZ9	0.1897	0.0
P48730	Q9Y572	0.1774	0.0
P48730	Q9Y5S2	0.1771	0.0
P48730	Q9Y616	0.185	0.0
P48730	Q9Y6E0	0.1715	0.0
P49137	O00311	0.1538	0.0
P49137	O00444	0.1385	0.0
P49137	O14578	0.1706	0.0
P49137	O14757	0.1334	0.0
P49137	O14965	0.1649	0.0
P49137	O14976	0.1575	0.0
P49137	O60285	0.215	0.0
P49137	O75116	0.1906	0.0
P49137	O76039	0.168	0.0
P49137	O94806	0.1988	0.0
P49137	O95835	0.1919	0.0
P49137	O96013	0.1734	0.0
P49137	P05771	0.1798	0.0
P49137	P15735	0.1293	0.0
P49137	P17252	0.1676	0.0
P49137	P17612	0.1629	0.0
P49137	P19784	0.1266	0.0
P49137	P22694	0.1974	0.0
P49137	P23443	0.1582	0.0
P49137	P30291	0.1288	0.0
P49137	P36507	0.1843	0.0
P49137	P36896	0.1732	0.022727272727272707
P49137	P36897	0.1685	0.0
P49137	P45983	0.1639	0.0
P49137	P45984	0.1407	0.08571428571428574
P49137	P48729	0.1436	0.09090909090909094
P49137	P48730	0.1467	0.17948717948717952
P49137	P49137	0.0	1.0
P49137	P49674	0.1574	0.11111111111111116
P49137	P49759	0.1318	0.0
P49137	P49760	0.1323	0.0
P49137	P49840	0.1863	0.0
P49137	P49841	0.1936	0.0
P49137	P50613	0.1848	0.0
P49137	P50750	0.1596	0.0
P49137	P51817	0.1729	0.0
P49137	P54646	0.1521	0.0
P49137	P68400	0.1375	0.0
P49137	Q00536	0.1875	0.0
P49137	Q02750	0.1795	0.0
P49137	Q04759	0.1687	0.0
P49137	Q05655	0.2156	0.0
P49137	Q13043	0.1527	0.0
P49137	Q13163	0.202	0.0
P49137	Q13188	0.165	0.0
P49137	Q13464	0.1722	0.0
P49137	Q13705	0.1836	0.0
P49137	Q13873	0.1624	0.0
P49137	Q13976	0.1647	0.0
P49137	Q15759	0.1963	0.08823529411764708
P49137	Q16512	0.1301	0.0
P49137	Q16539	0.132	0.6136363636363636
P49137	Q2M2I8	0.1412	0.0
P49137	Q5VT25	0.2046	0.0
P49137	Q6DT37	0.1897	0.0
P49137	Q6P5Z2	0.1876	0.0
P49137	Q6PHR2	0.1751	0.0
P49137	Q7L7X3	0.2121	0.0
P49137	Q8NEV1	0.1109	0.0
P49137	Q8TD19	0.1395	0.0
P49137	Q96GD4	0.1772	0.0
P49137	Q9H093	0.1782	0.0
P49137	Q9H0K1	0.1816	0.0
P49137	Q9HAZ1	0.1507	0.0
P49137	Q9NQU5	0.179	0.0
P49137	Q9NSY1	0.1485	0.0
P49137	Q9UBE8	0.2111	0.0
P49137	Q9UK32	0.1523	0.0
P49137	Q9UPZ9	0.1964	0.0
P49137	Q9Y572	0.174	0.0
P49137	Q9Y5S2	0.1327	0.0
P49137	Q9Y616	0.1793	0.0
P49137	Q9Y6E0	0.1813	0.0
P49674	O00311	0.1839	0.0
P49674	O00444	0.1733	0.0
P49674	O14578	0.1406	0.0
P49674	O14757	0.184	0.0
P49674	O14965	0.1686	0.0
P49674	O14976	0.1529	0.0
P49674	O60285	0.2002	0.0
P49674	O75116	0.1846	0.0
P49674	O76039	0.1421	0.0
P49674	O94806	0.1867	0.0
P49674	O95835	0.162	0.0
P49674	O96013	0.1596	0.0
P49674	P05771	0.1614	0.0
P49674	P15735	0.1627	0.0
P49674	P17252	0.151	0.0
P49674	P17612	0.1872	0.0
P49674	P19784	0.1414	0.0
P49674	P22694	0.1779	0.0
P49674	P23443	0.1728	0.0
P49674	P30291	0.1747	0.0
P49674	P36507	0.1921	0.0
P49674	P36896	0.1739	0.0
P49674	P36897	0.1507	0.0
P49674	P45983	0.1637	0.0
P49674	P45984	0.1693	0.09090909090909094
P49674	P48729	0.0618	0.4285714285714286
P49674	P48730	0.0509	0.5384615384615384
P49674	P49137	0.1574	0.11111111111111116
P49674	P49674	0.0	1.0
P49674	P49759	0.1635	0.0
P49674	P49760	0.1549	0.0
P49674	P49840	0.209	0.0
P49674	P49841	0.1645	0.0
P49674	P50613	0.1868	0.0
P49674	P50750	0.1535	0.0
P49674	P51817	0.1713	0.0
P49674	P54646	0.1715	0.0
P49674	P68400	0.1731	0.0
P49674	Q00536	0.1716	0.0
P49674	Q02750	0.1983	0.0
P49674	Q04759	0.1798	0.0
P49674	Q05655	0.2135	0.0
P49674	Q13043	0.1575	0.0
P49674	Q13163	0.1766	0.0
P49674	Q13188	0.1578	0.0
P49674	Q13464	0.1665	0.0
P49674	Q13705	0.1884	0.0
P49674	Q13873	0.1839	0.0
P49674	Q13976	0.1538	0.0
P49674	Q15759	0.178	0.0
P49674	Q16512	0.1685	0.0
P49674	Q16539	0.1693	0.125
P49674	Q2M2I8	0.1487	0.0
P49674	Q5VT25	0.1982	0.0
P49674	Q6DT37	0.1913	0.0
P49674	Q6P5Z2	0.1822	0.0
P49674	Q6PHR2	0.1485	0.0
P49674	Q7L7X3	0.2157	0.0
P49674	Q8NEV1	0.1662	0.0
P49674	Q8TD19	0.1529	0.0
P49674	Q96GD4	0.1923	0.0
P49674	Q9H093	0.1661	0.0
P49674	Q9H0K1	0.2033	0.0
P49674	Q9HAZ1	0.1498	0.0
P49674	Q9NQU5	0.1923	0.0
P49674	Q9NSY1	0.1758	0.0
P49674	Q9UBE8	0.1706	0.19999999999999996
P49674	Q9UK32	0.1561	0.0
P49674	Q9UPZ9	0.1711	0.0
P49674	Q9Y572	0.1807	0.0
P49674	Q9Y5S2	0.1576	0.0
P49674	Q9Y616	0.2012	0.0
P49674	Q9Y6E0	0.1614	0.0
P49759	O00311	0.1692	0.0
P49759	O00444	0.1712	0.0
P49759	O14578	0.1645	0.0
P49759	O14757	0.1403	0.0
P49759	O14965	0.1677	0.0
P49759	O14976	0.142	0.0
P49759	O60285	0.1798	0.0
P49759	O75116	0.1695	0.0
P49759	O76039	0.1485	0.18181818181818177
P49759	O94806	0.1644	0.0
P49759	O95835	0.1669	0.0
P49759	O96013	0.1636	0.0
P49759	P05771	0.1402	0.0
P49759	P15735	0.126	0.0
P49759	P17252	0.1644	0.0
P49759	P17612	0.1433	0.0
P49759	P19784	0.1293	0.0
P49759	P22694	0.1893	0.0
P49759	P23443	0.1602	0.0
P49759	P30291	0.1467	0.0
P49759	P36507	0.1791	0.0
P49759	P36896	0.1587	0.0
P49759	P36897	0.167	0.0
P49759	P45983	0.1654	0.0
P49759	P45984	0.1448	0.0
P49759	P48729	0.1356	0.0
P49759	P48730	0.1593	0.05555555555555558
P49759	P49137	0.1318	0.0
P49759	P49674	0.1635	0.0
P49759	P49759	0.0	1.0
P49759	P49760	0.0723	0.0
P49759	P49840	0.1662	0.04761904761904767
P49759	P49841	0.1677	0.05555555555555558
P49759	P50613	0.1773	0.0
P49759	P50750	0.1493	0.2857142857142857
P49759	P51817	0.1709	0.0
P49759	P54646	0.1674	0.0
P49759	P68400	0.1196	0.0
P49759	Q00536	0.1575	0.125
P49759	Q02750	0.1643	0.0
P49759	Q04759	0.1622	0.0
P49759	Q05655	0.2164	0.0
P49759	Q13043	0.1486	0.0
P49759	Q13163	0.1995	0.0
P49759	Q13188	0.1655	0.0
P49759	Q13464	0.1727	0.0
P49759	Q13705	0.1699	0.0
P49759	Q13873	0.1703	0.0
P49759	Q13976	0.152	0.0
P49759	Q15759	0.1802	0.0
P49759	Q16512	0.153	0.0
P49759	Q16539	0.1608	0.0
P49759	Q2M2I8	0.121	0.0
P49759	Q5VT25	0.1995	0.0
P49759	Q6DT37	0.1769	0.0
P49759	Q6P5Z2	0.1846	0.0
P49759	Q6PHR2	0.144	0.0
P49759	Q7L7X3	0.1664	0.0
P49759	Q8NEV1	0.1429	0.0
P49759	Q8TD19	0.1525	0.0
P49759	Q96GD4	0.1656	0.0
P49759	Q9H093	0.155	0.0
P49759	Q9H0K1	0.1865	0.0
P49759	Q9HAZ1	0.0487	0.5
P49759	Q9NQU5	0.1875	0.0
P49759	Q9NSY1	0.1401	0.0
P49759	Q9UBE8	0.1832	0.0
P49759	Q9UK32	0.1465	0.0
P49759	Q9UPZ9	0.151	0.1428571428571429
P49759	Q9Y572	0.1654	0.0
P49759	Q9Y5S2	0.1677	0.0
P49759	Q9Y616	0.1853	0.0
P49759	Q9Y6E0	0.1529	0.0
P49760	O00311	0.1639	0.0
P49760	O00444	0.1365	0.0
P49760	O14578	0.1866	0.0
P49760	O14757	0.1596	0.0
P49760	O14965	0.1715	0.0
P49760	O14976	0.1607	0.0
P49760	O60285	0.1998	0.0
P49760	O75116	0.1921	0.0
P49760	O76039	0.1609	0.0
P49760	O94806	0.2225	0.0
P49760	O95835	0.204	0.0
P49760	O96013	0.1782	0.0
P49760	P05771	0.1522	0.0
P49760	P15735	0.1353	0.0
P49760	P17252	0.1651	0.0
P49760	P17612	0.1724	0.0
P49760	P19784	0.1242	0.0
P49760	P22694	0.22	0.0
P49760	P23443	0.1262	0.0
P49760	P30291	0.1614	0.0
P49760	P36507	0.1754	0.0
P49760	P36896	0.161	0.0
P49760	P36897	0.1627	0.0
P49760	P45983	0.1521	0.0
P49760	P45984	0.1457	0.0
P49760	P48729	0.1618	0.0
P49760	P48730	0.1552	0.0
P49760	P49137	0.1323	0.0
P49760	P49674	0.1549	0.0
P49760	P49759	0.0723	0.0
P49760	P49760	0.0	1.0
P49760	P49840	0.1771	0.0
P49760	P49841	0.1671	0.0
P49760	P50613	0.174	0.0
P49760	P50750	0.1262	0.0
P49760	P51817	0.1763	0.0
P49760	P54646	0.1634	0.0
P49760	P68400	0.121	0.0
P49760	Q00536	0.1718	0.0
P49760	Q02750	0.1979	0.0
P49760	Q04759	0.1378	0.0
P49760	Q05655	0.2145	0.0
P49760	Q13043	0.1484	0.0
P49760	Q13163	0.2295	0.0
P49760	Q13188	0.1772	0.0
P49760	Q13464	0.1722	0.0
P49760	Q13705	0.1944	0.0
P49760	Q13873	0.1763	0.0
P49760	Q13976	0.1721	0.0
P49760	Q15759	0.1851	0.0
P49760	Q16512	0.1388	0.0
P49760	Q16539	0.1397	0.0
P49760	Q2M2I8	0.1174	0.0
P49760	Q5VT25	0.1904	0.0
P49760	Q6DT37	0.143	0.0
P49760	Q6P5Z2	0.1852	0.0
P49760	Q6PHR2	0.1174	0.0
P49760	Q7L7X3	0.2214	0.0
P49760	Q8NEV1	0.124	0.0
P49760	Q8TD19	0.1252	0.0
P49760	Q96GD4	0.1764	0.0
P49760	Q9H093	0.1669	0.0
P49760	Q9H0K1	0.1798	0.0
P49760	Q9HAZ1	0.0421	0.0
P49760	Q9NQU5	0.1883	0.0
P49760	Q9NSY1	0.1431	0.0
P49760	Q9UBE8	0.2163	0.0
