Uniprot ID	Compound Name	Binding
Q04759	K-252a	0
Q04759	KW-2449	0
Q04759	LY-2584702	0
Q04759	Lestaurtinib	0
Q04759	Linsitinib	0
Q04759	Losmapimod	0
Q04759	MK-1775	0
Q04759	MK-2206	0
Q04759	MK-5108	0
Q04759	MLN-8054	0
Q04759	Milciclib	0
Q04759	Momelotinib	0
Q04759	Motesanib	0
Q04759	OTS-167	0
Q04759	Orantinib	0
Q04759	P-276-00	0
Q04759	PD-325901	0
Q04759	PF-03814735	0
Q04759	PF-3758309	0
Q04759	PF-477736	0
Q04759	PF-562271	1
Q04759	PH-797804	0
Q04759	PHA-793887	0
Q04759	Pacritinib	0
Q04759	Pexidartinib	1
Q04759	Pimasertib	0
Q04759	Ponatinib	0
Q04759	R-547	0
Q04759	RDEA-436	0
Q04759	RGB-286638	0
Q04759	Ro-4987655	0
Q04759	Ro-5126766	0
Q04759	Ruboxistaurin	0
Q04759	SAR-407899	0
Q04759	SB-1317	0
Q04759	SCH-900776	0
Q04759	SGI-1776	0
Q04759	Sapanisertib	0
Q04759	Silmitasertib	0
Q04759	Sonolisib	0
Q04759	Sotrastaurin	1
Q04759	TAK-733	0
Q04759	TAK-901	0
Q04759	TG-100572	0
Q04759	Talmapimod	0
Q04759	Tanzisertib	0
Q04759	Tesevatinib	0
Q04759	Tozasertib	0
Q04759	Trametinib	0
Q04759	UCN-01	0
Q04759	Uprosertib	0
Q04759	VX-702	0
Q04759	XL-019	0
Q04759	XL-228	0
Q04759	XL-413	0
Q04759	Y-39983	0
Q05655	AEW-541	0
Q05655	AMG-208	0
Q05655	AMG-900	0
Q05655	AT-13148	0
Q05655	AT-7519	0
Q05655	AT-9283	0
Q05655	AZD-1208	0
Q05655	AZD-7762	0
Q05655	AZD-8330	0
Q05655	Abemaciclib	0
Q05655	Alisertib	0
Q05655	Alvocidib	0
Q05655	BI-847325	0
Q05655	BMS-690514	0
Q05655	BMS-754807	0
Q05655	Bafetinib	0
Q05655	Barasertib_HQPA	0
Q05655	Bosutinib	0
Q05655	Brivanib_alaninate	0
Q05655	CH-5183284	0
Q05655	CP-547632	0
Q05655	Cerdulatinib	0
Q05655	Cobimetinib	0
Q05655	Crenolanib	0
Q05655	Cyc-116	0
Q05655	Dabrafenib	0
Q05655	Danusertib	0
Q05655	Dasatinib	0
Q05655	Defactinib	0
Q05655	Dinaciclib	0
Q05655	Dovitinib	0
Q05655	GDC-0994	0
Q05655	GSK-1059615	0
Q05655	GSK-2110183	0
Q05655	GSK-690693	0
Q05655	Galunisertib	0
Q05655	Gilteritinib	0
Q05655	JNJ-26483327	0
Q05655	K-252a	0
Q05655	KW-2449	0
Q05655	LY-2584702	0
Q05655	Lestaurtinib	0
Q05655	Linsitinib	0
Q05655	Losmapimod	0
Q05655	MK-1775	0
Q05655	MK-2206	0
Q05655	MK-5108	0
Q05655	MLN-8054	0
Q05655	Milciclib	0
Q05655	Momelotinib	0
Q05655	Motesanib	0
Q05655	OTS-167	0
Q05655	Orantinib	0
Q05655	P-276-00	0
Q05655	PD-325901	0
Q05655	PF-03814735	0
Q05655	PF-3758309	0
Q05655	PF-477736	0
Q05655	PF-562271	0
Q05655	PH-797804	0
Q05655	PHA-793887	0
Q05655	Pacritinib	0
Q05655	Pexidartinib	0
Q05655	Pimasertib	0
Q05655	Ponatinib	0
Q05655	R-547	0
Q05655	RDEA-436	0
Q05655	RGB-286638	0
Q05655	Ro-4987655	0
Q05655	Ro-5126766	0
Q05655	Ruboxistaurin	0
Q05655	SAR-407899	1
Q05655	SB-1317	0
Q05655	SCH-900776	0
Q05655	SGI-1776	0
Q05655	Sapanisertib	0
Q05655	Silmitasertib	0
Q05655	Sonolisib	0
Q05655	Sotrastaurin	1
Q05655	TAK-733	0
Q05655	TAK-901	0
Q05655	TG-100572	0
Q05655	Talmapimod	0
Q05655	Tanzisertib	0
Q05655	Tesevatinib	0
Q05655	Tozasertib	0
Q05655	Trametinib	0
Q05655	UCN-01	0
Q05655	Uprosertib	0
Q05655	VX-702	0
Q05655	XL-019	0
Q05655	XL-228	0
Q05655	XL-413	0
Q05655	Y-39983	0
Q13043	AEW-541	0
Q13043	AMG-208	0
Q13043	AMG-900	0
Q13043	AT-13148	0
Q13043	AT-7519	0
Q13043	AT-9283	0
Q13043	AZD-1208	0
Q13043	AZD-7762	0
Q13043	AZD-8330	0
Q13043	Abemaciclib	0
Q13043	Alisertib	0
Q13043	Alvocidib	0
Q13043	BI-847325	0
Q13043	BMS-690514	0
Q13043	BMS-754807	0
Q13043	Bafetinib	0
Q13043	Barasertib_HQPA	0
Q13043	Bosutinib	0
Q13043	Brivanib_alaninate	0
Q13043	CH-5183284	0
Q13043	CP-547632	0
Q13043	Cerdulatinib	0
Q13043	Cobimetinib	0
Q13043	Crenolanib	0
Q13043	Cyc-116	0
Q13043	Dabrafenib	0
Q13043	Danusertib	0
Q13043	Dasatinib	0
Q13043	Defactinib	0
Q13043	Dinaciclib	0
Q13043	Dovitinib	0
Q13043	GDC-0994	0
Q13043	GSK-1059615	0
Q13043	GSK-2110183	0
Q13043	GSK-690693	0
Q13043	Galunisertib	0
Q13043	Gilteritinib	0
Q13043	JNJ-26483327	0
Q13043	K-252a	1
Q13043	KW-2449	0
Q13043	LY-2584702	0
Q13043	Lestaurtinib	0
Q13043	Linsitinib	0
Q13043	Losmapimod	0
Q13043	MK-1775	0
Q13043	MK-2206	0
Q13043	MK-5108	0
Q13043	MLN-8054	0
Q13043	Milciclib	0
Q13043	Momelotinib	0
Q13043	Motesanib	0
Q13043	OTS-167	0
Q13043	Orantinib	0
Q13043	P-276-00	0
Q13043	PD-325901	0
Q13043	PF-03814735	0
Q13043	PF-3758309	0
Q13043	PF-477736	0
Q13043	PF-562271	0
Q13043	PH-797804	0
Q13043	PHA-793887	0
Q13043	Pacritinib	0
Q13043	Pexidartinib	0
Q13043	Pimasertib	0
Q13043	Ponatinib	0
Q13043	R-547	0
Q13043	RDEA-436	0
Q13043	RGB-286638	0
Q13043	Ro-4987655	0
Q13043	Ro-5126766	0
Q13043	Ruboxistaurin	0
Q13043	SAR-407899	0
Q13043	SB-1317	0
Q13043	SCH-900776	0
Q13043	SGI-1776	0
Q13043	Sapanisertib	0
Q13043	Silmitasertib	0
Q13043	Sonolisib	0
Q13043	Sotrastaurin	0
Q13043	TAK-733	0
Q13043	TAK-901	0
Q13043	TG-100572	0
Q13043	Talmapimod	0
Q13043	Tanzisertib	0
Q13043	Tesevatinib	0
Q13043	Tozasertib	0
Q13043	Trametinib	0
Q13043	UCN-01	0
Q13043	Uprosertib	0
Q13043	VX-702	0
Q13043	XL-019	0
Q13043	XL-228	0
Q13043	XL-413	0
Q13043	Y-39983	0
Q13131	AEW-541	0
Q13131	AMG-208	0
Q13131	AMG-900	0
Q13131	AT-13148	0
Q13131	AT-7519	0
Q13131	AT-9283	0
Q13131	AZD-1208	0
Q13131	AZD-7762	0
Q13131	AZD-8330	0
Q13131	Abemaciclib	0
Q13131	Alisertib	0
Q13131	Alvocidib	0
Q13131	BI-847325	0
Q13131	BMS-690514	0
Q13131	BMS-754807	0
Q13131	Bafetinib	0
Q13131	Barasertib_HQPA	0
Q13131	Bosutinib	0
Q13131	Brivanib_alaninate	0
Q13131	CH-5183284	0
Q13131	CP-547632	0
Q13131	Cerdulatinib	0
Q13131	Cobimetinib	0
Q13131	Crenolanib	0
Q13131	Cyc-116	0
Q13131	Dabrafenib	0
Q13131	Danusertib	0
Q13131	Dasatinib	0
Q13131	Defactinib	0
Q13131	Dinaciclib	0
Q13131	Dovitinib	0
Q13131	GDC-0994	0
Q13131	GSK-1059615	0
Q13131	GSK-2110183	0
Q13131	GSK-690693	0
Q13131	Galunisertib	0
Q13131	Gilteritinib	0
Q13131	JNJ-26483327	0
Q13131	K-252a	0
Q13131	KW-2449	0
Q13131	LY-2584702	0
Q13131	Lestaurtinib	0
Q13131	Linsitinib	0
Q13131	Losmapimod	0
Q13131	MK-1775	0
Q13131	MK-2206	0
Q13131	MK-5108	0
Q13131	MLN-8054	0
Q13131	Milciclib	0
Q13131	Momelotinib	0
Q13131	Motesanib	0
Q13131	OTS-167	0
Q13131	Orantinib	0
Q13131	P-276-00	0
Q13131	PD-325901	0
Q13131	PF-03814735	0
Q13131	PF-3758309	1
Q13131	PF-477736	0
Q13131	PF-562271	0
Q13131	PH-797804	0
Q13131	PHA-793887	0
Q13131	Pacritinib	0
Q13131	Pexidartinib	0
Q13131	Pimasertib	0
Q13131	Ponatinib	0
Q13131	R-547	0
Q13131	RDEA-436	0
Q13131	RGB-286638	0
Q13131	Ro-4987655	0
Q13131	Ro-5126766	0
Q13131	Ruboxistaurin	0
Q13131	SAR-407899	0
Q13131	SB-1317	0
Q13131	SCH-900776	0
Q13131	SGI-1776	0
Q13131	Sapanisertib	0
Q13131	Silmitasertib	0
Q13131	Sonolisib	0
Q13131	Sotrastaurin	0
Q13131	TAK-733	0
Q13131	TAK-901	0
Q13131	TG-100572	0
Q13131	Talmapimod	0
Q13131	Tanzisertib	0
Q13131	Tesevatinib	0
Q13131	Tozasertib	0
Q13131	Trametinib	0
Q13131	UCN-01	0
Q13131	Uprosertib	0
Q13131	VX-702	0
Q13131	XL-019	0
Q13131	XL-228	0
Q13131	XL-413	0
Q13131	Y-39983	0
Q13177	AEW-541	0
Q13177	AMG-208	0
Q13177	AMG-900	0
Q13177	AT-13148	0
Q13177	AT-7519	0
Q13177	AT-9283	0
Q13177	AZD-1208	0
Q13177	AZD-7762	0
Q13177	AZD-8330	0
Q13177	Abemaciclib	0
Q13177	Alisertib	0
Q13177	Alvocidib	0
Q13177	BI-847325	0
Q13177	BMS-690514	0
Q13177	BMS-754807	0
Q13177	Bafetinib	0
Q13177	Barasertib_HQPA	0
Q13177	Bosutinib	0
Q13177	Brivanib_alaninate	0
Q13177	CH-5183284	0
Q13177	CP-547632	0
Q13177	Cerdulatinib	0
Q13177	Cobimetinib	0
Q13177	Crenolanib	0
Q13177	Cyc-116	0
Q13177	Dabrafenib	0
Q13177	Danusertib	0
Q13177	Dasatinib	0
Q13177	Defactinib	0
Q13177	Dinaciclib	0
Q13177	Dovitinib	0
Q13177	GDC-0994	0
Q13177	GSK-1059615	0
Q13177	GSK-2110183	0
Q13177	GSK-690693	0
Q13177	Galunisertib	0
Q13177	Gilteritinib	0
Q13177	JNJ-26483327	0
Q13177	K-252a	0
Q13177	KW-2449	1
Q13177	LY-2584702	0
Q13177	Lestaurtinib	0
Q13177	Linsitinib	0
Q13177	Losmapimod	0
Q13177	MK-1775	0
Q13177	MK-2206	0
Q13177	MK-5108	0
Q13177	MLN-8054	0
Q13177	Milciclib	0
Q13177	Momelotinib	0
Q13177	Motesanib	0
Q13177	OTS-167	0
Q13177	Orantinib	0
Q13177	P-276-00	0
Q13177	PD-325901	0
Q13177	PF-03814735	0
Q13177	PF-3758309	0
Q13177	PF-477736	0
Q13177	PF-562271	0
Q13177	PH-797804	0
Q13177	PHA-793887	0
Q13177	Pacritinib	0
Q13177	Pexidartinib	0
Q13177	Pimasertib	0
Q13177	Ponatinib	0
Q13177	R-547	0
Q13177	RDEA-436	0
Q13177	RGB-286638	0
Q13177	Ro-4987655	0
Q13177	Ro-5126766	0
Q13177	Ruboxistaurin	0
Q13177	SAR-407899	0
Q13177	SB-1317	0
Q13177	SCH-900776	0
Q13177	SGI-1776	0
Q13177	Sapanisertib	0
Q13177	Silmitasertib	0
Q13177	Sonolisib	0
Q13177	Sotrastaurin	0
Q13177	TAK-733	0
Q13177	TAK-901	0
Q13177	TG-100572	0
Q13177	Talmapimod	0
Q13177	Tanzisertib	0
Q13177	Tesevatinib	0
Q13177	Tozasertib	0
Q13177	Trametinib	0
Q13177	UCN-01	0
Q13177	Uprosertib	0
Q13177	VX-702	0
Q13177	XL-019	0
Q13177	XL-228	0
Q13177	XL-413	0
Q13177	Y-39983	0
Q13188	AEW-541	0
Q13188	AMG-208	0
Q13188	AMG-900	0
Q13188	AT-13148	0
Q13188	AT-7519	0
Q13188	AT-9283	0
Q13188	AZD-1208	0
Q13188	AZD-7762	0
Q13188	AZD-8330	0
Q13188	Abemaciclib	0
Q13188	Alisertib	0
Q13188	Alvocidib	0
Q13188	BI-847325	0
Q13188	BMS-690514	0
Q13188	BMS-754807	0
Q13188	Bafetinib	0
Q13188	Barasertib_HQPA	0
Q13188	Bosutinib	0
Q13188	Brivanib_alaninate	0
Q13188	CH-5183284	0
Q13188	CP-547632	0
Q13188	Cerdulatinib	0
Q13188	Cobimetinib	0
Q13188	Crenolanib	0
Q13188	Cyc-116	0
Q13188	Dabrafenib	0
Q13188	Danusertib	0
Q13188	Dasatinib	0
Q13188	Defactinib	0
Q13188	Dinaciclib	0
Q13188	Dovitinib	0
Q13188	GDC-0994	0
Q13188	GSK-1059615	0
Q13188	GSK-2110183	0
Q13188	GSK-690693	0
Q13188	Galunisertib	0
Q13188	Gilteritinib	0
Q13188	JNJ-26483327	0
Q13188	K-252a	0
Q13188	KW-2449	0
Q13188	LY-2584702	0
Q13188	Lestaurtinib	1
Q13188	Linsitinib	0
Q13188	Losmapimod	0
Q13188	MK-1775	0
Q13188	MK-2206	0
Q13188	MK-5108	0
Q13188	MLN-8054	0
Q13188	Milciclib	0
Q13188	Momelotinib	0
Q13188	Motesanib	0
Q13188	OTS-167	0
Q13188	Orantinib	0
Q13188	P-276-00	0
Q13188	PD-325901	0
Q13188	PF-03814735	0
Q13188	PF-3758309	0
Q13188	PF-477736	0
Q13188	PF-562271	0
Q13188	PH-797804	0
Q13188	PHA-793887	0
Q13188	Pacritinib	0
Q13188	Pexidartinib	0
Q13188	Pimasertib	0
Q13188	Ponatinib	0
Q13188	R-547	0
Q13188	RDEA-436	0
Q13188	RGB-286638	0
Q13188	Ro-4987655	0
Q13188	Ro-5126766	0
Q13188	Ruboxistaurin	0
Q13188	SAR-407899	0
Q13188	SB-1317	0
Q13188	SCH-900776	0
Q13188	SGI-1776	0
Q13188	Sapanisertib	0
Q13188	Silmitasertib	0
Q13188	Sonolisib	0
Q13188	Sotrastaurin	0
Q13188	TAK-733	0
Q13188	TAK-901	0
Q13188	TG-100572	0
Q13188	Talmapimod	0
Q13188	Tanzisertib	0
Q13188	Tesevatinib	0
Q13188	Tozasertib	0
Q13188	Trametinib	0
Q13188	UCN-01	0
Q13188	Uprosertib	0
Q13188	VX-702	0
Q13188	XL-019	0
Q13188	XL-228	0
Q13188	XL-413	0
Q13188	Y-39983	0
Q13464	AEW-541	0
Q13464	AMG-208	0
Q13464	AMG-900	0
Q13464	AT-13148	1
Q13464	AT-7519	0
Q13464	AT-9283	0
Q13464	AZD-1208	0
Q13464	AZD-7762	0
Q13464	AZD-8330	0
Q13464	Abemaciclib	0
Q13464	Alisertib	0
Q13464	Alvocidib	0
Q13464	BI-847325	0
Q13464	BMS-690514	0
Q13464	BMS-754807	0
Q13464	Bafetinib	0
Q13464	Barasertib_HQPA	0
Q13464	Bosutinib	0
Q13464	Brivanib_alaninate	0
Q13464	CH-5183284	0
Q13464	CP-547632	0
Q13464	Cerdulatinib	0
Q13464	Cobimetinib	0
Q13464	Crenolanib	0
Q13464	Cyc-116	0
Q13464	Dabrafenib	0
Q13464	Danusertib	0
Q13464	Dasatinib	0
Q13464	Defactinib	0
Q13464	Dinaciclib	0
Q13464	Dovitinib	0
Q13464	GDC-0994	0
Q13464	GSK-1059615	0
Q13464	GSK-2110183	0
Q13464	GSK-690693	0
Q13464	Galunisertib	0
Q13464	Gilteritinib	0
Q13464	JNJ-26483327	0
Q13464	K-252a	0
Q13464	KW-2449	0
Q13464	LY-2584702	0
Q13464	Lestaurtinib	0
Q13464	Linsitinib	0
Q13464	Losmapimod	0
Q13464	MK-1775	0
Q13464	MK-2206	0
Q13464	MK-5108	0
Q13464	MLN-8054	0
Q13464	Milciclib	0
Q13464	Momelotinib	0
Q13464	Motesanib	0
Q13464	OTS-167	0
Q13464	Orantinib	0
Q13464	P-276-00	0
Q13464	PD-325901	0
Q13464	PF-03814735	0
Q13464	PF-3758309	0
Q13464	PF-477736	0
Q13464	PF-562271	0
Q13464	PH-797804	0
Q13464	PHA-793887	0
Q13464	Pacritinib	0
Q13464	Pexidartinib	0
Q13464	Pimasertib	0
Q13464	Ponatinib	0
Q13464	R-547	0
Q13464	RDEA-436	0
Q13464	RGB-286638	0
Q13464	Ro-4987655	0
Q13464	Ro-5126766	0
Q13464	Ruboxistaurin	0
Q13464	SAR-407899	1
Q13464	SB-1317	0
Q13464	SCH-900776	0
Q13464	SGI-1776	0
Q13464	Sapanisertib	0
Q13464	Silmitasertib	0
Q13464	Sonolisib	0
Q13464	Sotrastaurin	0
Q13464	TAK-733	0
Q13464	TAK-901	0
Q13464	TG-100572	0
Q13464	Talmapimod	0
Q13464	Tanzisertib	0
Q13464	Tesevatinib	0
Q13464	Tozasertib	0
Q13464	Trametinib	0
Q13464	UCN-01	0
Q13464	Uprosertib	0
Q13464	VX-702	0
Q13464	XL-019	0
Q13464	XL-228	0
Q13464	XL-413	0
Q13464	Y-39983	1
Q13555	AEW-541	0
Q13555	AMG-208	0
Q13555	AMG-900	0
Q13555	AT-13148	0
Q13555	AT-7519	0
Q13555	AT-9283	0
Q13555	AZD-1208	0
Q13555	AZD-7762	0
Q13555	AZD-8330	0
Q13555	Abemaciclib	1
Q13555	Alisertib	0
Q13555	Alvocidib	0
Q13555	BI-847325	0
Q13555	BMS-690514	0
Q13555	BMS-754807	0
Q13555	Bafetinib	0
Q13555	Barasertib_HQPA	0
Q13555	Bosutinib	0
Q13555	Brivanib_alaninate	0
Q13555	CH-5183284	0
Q13555	CP-547632	0
Q13555	Cerdulatinib	0
Q13555	Cobimetinib	0
Q13555	Crenolanib	0
Q13555	Cyc-116	0
Q13555	Dabrafenib	0
Q13555	Danusertib	0
Q13555	Dasatinib	0
Q13555	Defactinib	0
Q13555	Dinaciclib	0
Q13555	Dovitinib	0
Q13555	GDC-0994	0
Q13555	GSK-1059615	0
Q13555	GSK-2110183	0
Q13555	GSK-690693	0
Q13555	Galunisertib	0
Q13555	Gilteritinib	0
Q13555	JNJ-26483327	0
Q13555	K-252a	0
Q13555	KW-2449	0
Q13555	LY-2584702	0
Q13555	Lestaurtinib	0
Q13555	Linsitinib	0
Q13555	Losmapimod	0
Q13555	MK-1775	0
Q13555	MK-2206	0
Q13555	MK-5108	0
Q13555	MLN-8054	0
Q13555	Milciclib	0
Q13555	Momelotinib	0
Q13555	Motesanib	0
Q13555	OTS-167	0
Q13555	Orantinib	0
Q13555	P-276-00	0
Q13555	PD-325901	0
Q13555	PF-03814735	0
Q13555	PF-3758309	0
Q13555	PF-477736	0
Q13555	PF-562271	0
Q13555	PH-797804	0
Q13555	PHA-793887	0
Q13555	Pacritinib	0
Q13555	Pexidartinib	0
Q13555	Pimasertib	0
Q13555	Ponatinib	0
Q13555	R-547	0
Q13555	RDEA-436	0
Q13555	RGB-286638	0
Q13555	Ro-4987655	0
Q13555	Ro-5126766	0
Q13555	Ruboxistaurin	0
Q13555	SAR-407899	0
Q13555	SB-1317	0
Q13555	SCH-900776	0
Q13555	SGI-1776	0
Q13555	Sapanisertib	0
Q13555	Silmitasertib	0
Q13555	Sonolisib	0
Q13555	Sotrastaurin	0
Q13555	TAK-733	0
Q13555	TAK-901	0
Q13555	TG-100572	0
Q13555	Talmapimod	0
Q13555	Tanzisertib	0
Q13555	Tesevatinib	0
Q13555	Tozasertib	0
Q13555	Trametinib	0
Q13555	UCN-01	0
Q13555	Uprosertib	0
Q13555	VX-702	0
Q13555	XL-019	0
Q13555	XL-228	0
Q13555	XL-413	0
Q13555	Y-39983	0
Q13557	AEW-541	0
Q13557	AMG-208	0
Q13557	AMG-900	0
Q13557	AT-13148	0
Q13557	AT-7519	0
Q13557	AT-9283	0
Q13557	AZD-1208	0
Q13557	AZD-7762	0
Q13557	AZD-8330	0
Q13557	Abemaciclib	1
Q13557	Alisertib	0
Q13557	Alvocidib	0
Q13557	BI-847325	0
Q13557	BMS-690514	0
Q13557	BMS-754807	0
Q13557	Bafetinib	0
Q13557	Barasertib_HQPA	0
Q13557	Bosutinib	0
Q13557	Brivanib_alaninate	0
Q13557	CH-5183284	0
Q13557	CP-547632	0
Q13557	Cerdulatinib	0
Q13557	Cobimetinib	0
Q13557	Crenolanib	0
Q13557	Cyc-116	0
Q13557	Dabrafenib	0
Q13557	Danusertib	0
Q13557	Dasatinib	0
Q13557	Defactinib	0
Q13557	Dinaciclib	0
Q13557	Dovitinib	0
Q13557	GDC-0994	0
Q13557	GSK-1059615	0
Q13557	GSK-2110183	0
Q13557	GSK-690693	0
Q13557	Galunisertib	0
Q13557	Gilteritinib	0
Q13557	JNJ-26483327	0
Q13557	K-252a	0
Q13557	KW-2449	0
Q13557	LY-2584702	0
Q13557	Lestaurtinib	0
Q13557	Linsitinib	0
Q13557	Losmapimod	0
Q13557	MK-1775	0
Q13557	MK-2206	0
Q13557	MK-5108	0
Q13557	MLN-8054	0
Q13557	Milciclib	0
Q13557	Momelotinib	0
Q13557	Motesanib	0
Q13557	OTS-167	0
Q13557	Orantinib	0
Q13557	P-276-00	0
Q13557	PD-325901	0
Q13557	PF-03814735	0
Q13557	PF-3758309	0
Q13557	PF-477736	0
Q13557	PF-562271	0
Q13557	PH-797804	0
Q13557	PHA-793887	0
Q13557	Pacritinib	0
Q13557	Pexidartinib	0
Q13557	Pimasertib	0
Q13557	Ponatinib	0
Q13557	R-547	0
Q13557	RDEA-436	0
Q13557	RGB-286638	0
Q13557	Ro-4987655	0
Q13557	Ro-5126766	0
Q13557	Ruboxistaurin	0
Q13557	SAR-407899	0
Q13557	SB-1317	0
Q13557	SCH-900776	0
Q13557	SGI-1776	0
Q13557	Sapanisertib	0
Q13557	Silmitasertib	0
Q13557	Sonolisib	0
Q13557	Sotrastaurin	0
Q13557	TAK-733	0
Q13557	TAK-901	0
Q13557	TG-100572	0
Q13557	Talmapimod	0
Q13557	Tanzisertib	0
Q13557	Tesevatinib	0
Q13557	Tozasertib	0
Q13557	Trametinib	0
Q13557	UCN-01	0
Q13557	Uprosertib	0
Q13557	VX-702	0
Q13557	XL-019	0
Q13557	XL-228	0
Q13557	XL-413	0
Q13557	Y-39983	0
Q13627	AEW-541	0
Q13627	AMG-208	0
Q13627	AMG-900	0
Q13627	AT-13148	0
Q13627	AT-7519	0
Q13627	AT-9283	0
Q13627	AZD-1208	0
Q13627	AZD-7762	0
Q13627	AZD-8330	0
Q13627	Abemaciclib	0
Q13627	Alisertib	0
Q13627	Alvocidib	0
Q13627	BI-847325	0
Q13627	BMS-690514	0
Q13627	BMS-754807	0
Q13627	Bafetinib	0
Q13627	Barasertib_HQPA	0
Q13627	Bosutinib	0
Q13627	Brivanib_alaninate	0
Q13627	CH-5183284	0
Q13627	CP-547632	0
Q13627	Cerdulatinib	0
Q13627	Cobimetinib	0
Q13627	Crenolanib	0
Q13627	Cyc-116	0
Q13627	Dabrafenib	0
Q13627	Danusertib	0
Q13627	Dasatinib	0
Q13627	Defactinib	0
Q13627	Dinaciclib	0
Q13627	Dovitinib	0
Q13627	GDC-0994	0
Q13627	GSK-1059615	0
Q13627	GSK-2110183	0
Q13627	GSK-690693	0
Q13627	Galunisertib	0
Q13627	Gilteritinib	0
Q13627	JNJ-26483327	0
Q13627	K-252a	0
Q13627	KW-2449	0
Q13627	LY-2584702	0
Q13627	Lestaurtinib	0
Q13627	Linsitinib	0
Q13627	Losmapimod	0
Q13627	MK-1775	0
Q13627	MK-2206	0
Q13627	MK-5108	0
Q13627	MLN-8054	0
Q13627	Milciclib	0
Q13627	Momelotinib	0
Q13627	Motesanib	0
Q13627	OTS-167	1
Q13627	Orantinib	0
Q13627	P-276-00	0
Q13627	PD-325901	0
Q13627	PF-03814735	0
Q13627	PF-3758309	0
Q13627	PF-477736	0
Q13627	PF-562271	0
Q13627	PH-797804	0
Q13627	PHA-793887	0
Q13627	Pacritinib	0
Q13627	Pexidartinib	0
Q13627	Pimasertib	0
Q13627	Ponatinib	0
Q13627	R-547	0
Q13627	RDEA-436	0
Q13627	RGB-286638	0
Q13627	Ro-4987655	0
Q13627	Ro-5126766	0
Q13627	Ruboxistaurin	0
Q13627	SAR-407899	0
Q13627	SB-1317	0
Q13627	SCH-900776	0
Q13627	SGI-1776	0
Q13627	Sapanisertib	0
Q13627	Silmitasertib	0
Q13627	Sonolisib	0
Q13627	Sotrastaurin	0
Q13627	TAK-733	0
Q13627	TAK-901	0
Q13627	TG-100572	0
Q13627	Talmapimod	0
Q13627	Tanzisertib	0
Q13627	Tesevatinib	0
Q13627	Tozasertib	0
Q13627	Trametinib	0
Q13627	UCN-01	0
Q13627	Uprosertib	0
Q13627	VX-702	0
Q13627	XL-019	0
Q13627	XL-228	0
Q13627	XL-413	0
Q13627	Y-39983	0
Q13873	AEW-541	0
Q13873	AMG-208	0
Q13873	AMG-900	0
Q13873	AT-13148	0
Q13873	AT-7519	0
Q13873	AT-9283	0
Q13873	AZD-1208	0
Q13873	AZD-7762	0
Q13873	AZD-8330	0
Q13873	Abemaciclib	0
Q13873	Alisertib	0
Q13873	Alvocidib	0
Q13873	BI-847325	0
Q13873	BMS-690514	0
Q13873	BMS-754807	0
Q13873	Bafetinib	0
Q13873	Barasertib_HQPA	0
Q13873	Bosutinib	0
Q13873	Brivanib_alaninate	0
Q13873	CH-5183284	0
Q13873	CP-547632	0
Q13873	Cerdulatinib	0
Q13873	Cobimetinib	0
Q13873	Crenolanib	0
Q13873	Cyc-116	0
Q13873	Dabrafenib	0
Q13873	Danusertib	0
Q13873	Dasatinib	0
Q13873	Defactinib	0
Q13873	Dinaciclib	0
Q13873	Dovitinib	0
Q13873	GDC-0994	0
Q13873	GSK-1059615	0
Q13873	GSK-2110183	0
Q13873	GSK-690693	0
Q13873	Galunisertib	0
Q13873	Gilteritinib	0
Q13873	JNJ-26483327	0
Q13873	K-252a	0
Q13873	KW-2449	0
Q13873	LY-2584702	0
Q13873	Lestaurtinib	0
Q13873	Linsitinib	0
Q13873	Losmapimod	0
Q13873	MK-1775	0
Q13873	MK-2206	0
Q13873	MK-5108	0
Q13873	MLN-8054	0
Q13873	Milciclib	0
Q13873	Momelotinib	0
Q13873	Motesanib	0
Q13873	OTS-167	0
Q13873	Orantinib	1
Q13873	P-276-00	0
Q13873	PD-325901	0
Q13873	PF-03814735	1
Q13873	PF-3758309	0
Q13873	PF-477736	0
Q13873	PF-562271	0
Q13873	PH-797804	0
Q13873	PHA-793887	0
Q13873	Pacritinib	0
Q13873	Pexidartinib	0
Q13873	Pimasertib	0
Q13873	Ponatinib	0
Q13873	R-547	0
Q13873	RDEA-436	0
Q13873	RGB-286638	0
Q13873	Ro-4987655	0
Q13873	Ro-5126766	0
Q13873	Ruboxistaurin	0
Q13873	SAR-407899	0
Q13873	SB-1317	0
Q13873	SCH-900776	0
Q13873	SGI-1776	0
Q13873	Sapanisertib	0
Q13873	Silmitasertib	0
Q13873	Sonolisib	0
Q13873	Sotrastaurin	0
Q13873	TAK-733	0
Q13873	TAK-901	0
Q13873	TG-100572	1
Q13873	Talmapimod	0
Q13873	Tanzisertib	0
Q13873	Tesevatinib	0
Q13873	Tozasertib	0
Q13873	Trametinib	0
Q13873	UCN-01	0
Q13873	Uprosertib	0
Q13873	VX-702	0
Q13873	XL-019	0
Q13873	XL-228	0
Q13873	XL-413	0
Q13873	Y-39983	0
Q13976	AEW-541	0
Q13976	AMG-208	0
Q13976	AMG-900	0
Q13976	AT-13148	0
Q13976	AT-7519	0
Q13976	AT-9283	0
Q13976	AZD-1208	0
Q13976	AZD-7762	0
Q13976	AZD-8330	0
Q13976	Abemaciclib	0
Q13976	Alisertib	0
Q13976	Alvocidib	0
