Uniprot ID 1	Uniprot ID 2	PocketVec distance	Exp. Prof, Jaccard Similarity
Q13555	Q14680	0.1473	0.0
Q13555	Q15131	0.2048	0.0
Q13555	Q15759	0.1882	0.0
Q13555	Q15831	0.1865	0.0
Q13555	Q16512	0.1575	0.0
Q13555	Q16513	0.1743	0.0
Q13555	Q16539	0.1535	0.0
Q13555	Q16644	0.12	0.0
Q13555	Q2M2I8	0.1331	0.0
Q13555	Q5VT25	0.1909	0.0
Q13555	Q6A1A2	0.1857	0.0
Q13555	Q6P5Z2	0.1891	0.0
Q13555	Q6PHR2	0.1539	0.0
Q13555	Q7KZI7	0.1309	0.0
Q13555	Q7L7X3	0.1729	0.0
Q13555	Q8N4C8	0.1707	0.0
Q13555	Q8NEV1	0.1662	0.16666666666666663
Q13555	Q8TD08	0.1842	0.0
Q13555	Q8TDX7	0.1535	0.0
Q13555	Q92918	0.1439	0.0
Q13555	Q96GD4	0.1988	0.0
Q13555	Q96L34	0.144	0.0
Q13555	Q96NX5	0.2033	0.0
Q13555	Q96RR4	0.1521	0.0
Q13555	Q9H093	0.1526	0.0
Q13555	Q9H0K1	0.1697	0.0
Q13555	Q9H2K8	0.1754	0.0
Q13555	Q9HAZ1	0.1464	0.19999999999999996
Q13555	Q9NQU5	0.1625	0.0
Q13555	Q9NSY1	0.1744	0.0
Q13555	Q9P289	0.1611	0.0
Q13555	Q9UBE8	0.1935	0.0
Q13555	Q9UK32	0.1344	0.0
Q13555	Q9UKE5	0.1868	0.0
Q13555	Q9UL54	0.175	0.0
Q13555	Q9UPZ9	0.1779	0.0
Q13555	Q9Y243	0.183	0.0
Q13555	Q9Y2K2	0.1616	0.0
Q13555	Q9Y572	0.1746	0.0
Q13555	Q9Y5S2	0.1731	0.0
Q13555	Q9Y616	0.1563	0.0
Q13555	Q9Y6E0	0.1797	0.0
Q13557	O00444	0.1685	0.0
Q13557	O14578	0.1866	0.0
Q13557	O14757	0.1577	0.0
Q13557	O14965	0.1709	0.0
Q13557	O14976	0.158	0.0
Q13557	O15530	0.1846	0.0
Q13557	O43930	0.1777	0.0
Q13557	O75116	0.1669	0.0
Q13557	O75385	0.1684	0.0
Q13557	O75460	0.136	0.0
Q13557	O76039	0.1824	0.0
Q13557	O94804	0.1616	0.0
Q13557	O94806	0.1813	0.0
Q13557	O95819	0.1341	0.0
Q13557	O95835	0.1817	0.0
Q13557	O96013	0.1856	0.0
Q13557	P05771	0.1402	0.0
Q13557	P11309	0.1756	0.25
Q13557	P11802	0.1948	0.0
Q13557	P17252	0.1585	0.0
Q13557	P17612	0.1906	0.0
Q13557	P19784	0.1531	0.1428571428571429
Q13557	P22612	0.177	0.0
Q13557	P22694	0.1933	0.0
Q13557	P23443	0.1729	0.0
Q13557	P24723	0.1787	0.0
Q13557	P24941	0.1478	0.0
Q13557	P27361	0.1806	0.0
Q13557	P27448	0.159	0.0
Q13557	P28482	0.1718	0.0
Q13557	P30291	0.1758	0.0
Q13557	P31749	0.1826	0.0
Q13557	P31751	0.183	0.0
Q13557	P33981	0.1645	0.0
Q13557	P36507	0.1818	0.0
Q13557	P36896	0.19	0.0
Q13557	P36897	0.1689	0.0
Q13557	P45983	0.1737	0.0
Q13557	P45984	0.1655	0.0
Q13557	P49137	0.1788	0.0
Q13557	P49759	0.1696	0.125
Q13557	P49760	0.1468	0.0
Q13557	P49761	0.1496	0.0
Q13557	P49840	0.1802	0.25
Q13557	P49841	0.1884	0.25
Q13557	P50613	0.1412	0.0
Q13557	P50750	0.1567	0.0
Q13557	P51817	0.166	0.0
Q13557	P53350	0.1705	0.0
Q13557	P53779	0.1517	0.0
Q13557	P68400	0.1514	0.16666666666666663
Q13557	Q00526	0.1621	0.0
Q13557	Q00535	0.1934	0.0
Q13557	Q00536	0.183	0.0
Q13557	Q02156	0.2048	0.0
Q13557	Q02750	0.1747	0.0
Q13557	Q04759	0.1655	0.0
Q13557	Q05655	0.1976	0.0
Q13557	Q13043	0.1729	0.0
Q13557	Q13131	0.1672	0.0
Q13557	Q13177	0.1724	0.0
Q13557	Q13188	0.1776	0.0
Q13557	Q13464	0.1608	0.0
Q13557	Q13555	0.0698	1.0
Q13557	Q13557	0.0	1.0
Q13557	Q13627	0.1711	0.0
Q13557	Q13873	0.1721	0.0
Q13557	Q13976	0.1419	0.0
Q13557	Q14004	0.1873	0.0
Q13557	Q14680	0.1391	0.0
Q13557	Q15131	0.1941	0.0
Q13557	Q15759	0.1943	0.0
Q13557	Q15831	0.1686	0.0
Q13557	Q16512	0.1617	0.0
Q13557	Q16513	0.1705	0.0
Q13557	Q16539	0.1718	0.0
Q13557	Q16644	0.1504	0.0
Q13557	Q2M2I8	0.1597	0.0
Q13557	Q5VT25	0.2018	0.0
Q13557	Q6A1A2	0.1922	0.0
Q13557	Q6P5Z2	0.187	0.0
Q13557	Q6PHR2	0.1308	0.0
Q13557	Q7KZI7	0.1342	0.0
Q13557	Q7L7X3	0.1922	0.0
Q13557	Q8N4C8	0.2142	0.0
Q13557	Q8NEV1	0.1293	0.16666666666666663
Q13557	Q8TD08	0.1855	0.0
Q13557	Q8TDX7	0.1732	0.0
Q13557	Q92918	0.1597	0.0
Q13557	Q96GD4	0.182	0.0
Q13557	Q96L34	0.1605	0.0
Q13557	Q96NX5	0.2054	0.0
Q13557	Q96RR4	0.1488	0.0
Q13557	Q9H093	0.1629	0.0
Q13557	Q9H0K1	0.1597	0.0
Q13557	Q9H2K8	0.1533	0.0
Q13557	Q9HAZ1	0.1597	0.19999999999999996
Q13557	Q9NQU5	0.1911	0.0
Q13557	Q9NSY1	0.1796	0.0
Q13557	Q9P289	0.1837	0.0
Q13557	Q9UBE8	0.1562	0.0
Q13557	Q9UK32	0.1752	0.0
Q13557	Q9UKE5	0.1944	0.0
Q13557	Q9UL54	0.2052	0.0
Q13557	Q9UPZ9	0.1913	0.0
Q13557	Q9Y243	0.194	0.0
Q13557	Q9Y2K2	0.1568	0.0
Q13557	Q9Y572	0.198	0.0
Q13557	Q9Y5S2	0.1775	0.0
Q13557	Q9Y616	0.1987	0.0
Q13557	Q9Y6E0	0.1765	0.0
Q13627	O00444	0.1843	0.0
Q13627	O14578	0.1754	0.0
Q13627	O14757	0.1591	0.0
Q13627	O14965	0.182	0.0
Q13627	O14976	0.1387	0.1428571428571429
Q13627	O15530	0.172	0.25
Q13627	O43930	0.179	0.0
Q13627	O75116	0.1885	0.0
Q13627	O75385	0.1876	0.0
Q13627	O75460	0.1642	0.0
Q13627	O76039	0.161	0.0
Q13627	O94804	0.1901	0.5
Q13627	O94806	0.1878	0.0
Q13627	O95819	0.1484	0.0
Q13627	O95835	0.1982	0.33333333333333337
Q13627	O96013	0.1902	0.0
Q13627	P05771	0.1803	0.0
Q13627	P11309	0.1821	0.25
Q13627	P11802	0.1776	0.0
Q13627	P17252	0.1851	0.0
Q13627	P17612	0.1593	0.0
Q13627	P19784	0.133	0.1428571428571429
Q13627	P22612	0.203	0.0
Q13627	P22694	0.1731	0.0
Q13627	P23443	0.1511	0.0
Q13627	P24723	0.1503	0.0
Q13627	P24941	0.1697	0.0
Q13627	P27361	0.1586	0.0
Q13627	P27448	0.1684	0.0
Q13627	P28482	0.1698	0.0
Q13627	P30291	0.1532	0.0
Q13627	P31749	0.1888	0.0
Q13627	P31751	0.1663	0.0
Q13627	P33981	0.1408	0.0
Q13627	P36507	0.1873	0.0
Q13627	P36896	0.1754	0.0
Q13627	P36897	0.1503	0.0
Q13627	P45983	0.1486	0.0
Q13627	P45984	0.1416	0.0
Q13627	P49137	0.1347	0.0
Q13627	P49759	0.1214	0.125
Q13627	P49760	0.1234	0.0
Q13627	P49761	0.1553	0.0
Q13627	P49840	0.2073	0.0
Q13627	P49841	0.1782	0.0
Q13627	P50613	0.1765	0.0
Q13627	P50750	0.1439	0.0
Q13627	P51817	0.2104	0.0
Q13627	P53350	0.1732	0.0
Q13627	P53779	0.1594	0.0
Q13627	P68400	0.1293	0.16666666666666663
Q13627	Q00526	0.1743	0.0
Q13627	Q00535	0.1839	0.0
Q13627	Q00536	0.1884	0.0
Q13627	Q02156	0.1895	0.0
Q13627	Q02750	0.158	0.0
Q13627	Q04759	0.1754	0.0
Q13627	Q05655	0.2079	0.0
Q13627	Q13043	0.1677	0.0
Q13627	Q13131	0.1503	0.0
Q13627	Q13177	0.1917	0.0
Q13627	Q13188	0.1549	0.0
Q13627	Q13464	0.1646	0.0
Q13627	Q13555	0.1717	0.0
Q13627	Q13557	0.1711	0.0
Q13627	Q13627	0.0	1.0
Q13627	Q13873	0.1814	0.0
Q13627	Q13976	0.179	0.0
Q13627	Q14004	0.1717	0.0
Q13627	Q14680	0.1495	1.0
Q13627	Q15131	0.215	0.0
Q13627	Q15759	0.1792	0.0
Q13627	Q15831	0.1797	0.0
Q13627	Q16512	0.1608	0.0
Q13627	Q16513	0.1531	0.0
Q13627	Q16539	0.1532	0.0
Q13627	Q16644	0.1367	0.0
Q13627	Q2M2I8	0.1481	0.0
Q13627	Q5VT25	0.1811	0.0
Q13627	Q6A1A2	0.1833	0.25
Q13627	Q6P5Z2	0.1966	0.0
Q13627	Q6PHR2	0.1767	0.0
Q13627	Q7KZI7	0.1466	0.0
Q13627	Q7L7X3	0.1835	0.5
Q13627	Q8N4C8	0.2037	0.0
Q13627	Q8NEV1	0.1297	0.16666666666666663
Q13627	Q8TD08	0.1866	0.0
Q13627	Q8TDX7	0.1486	0.0
Q13627	Q92918	0.177	0.0
Q13627	Q96GD4	0.1761	0.0
Q13627	Q96L34	0.1854	0.0
Q13627	Q96NX5	0.1731	0.0
Q13627	Q96RR4	0.1564	0.0
Q13627	Q9H093	0.1794	0.0
Q13627	Q9H0K1	0.1793	0.0
Q13627	Q9H2K8	0.1613	1.0
Q13627	Q9HAZ1	0.1241	0.0
Q13627	Q9NQU5	0.1921	0.0
Q13627	Q9NSY1	0.1629	0.0
Q13627	Q9P289	0.1701	0.0
Q13627	Q9UBE8	0.1938	0.33333333333333337
Q13627	Q9UK32	0.1654	0.0
Q13627	Q9UKE5	0.176	0.0
Q13627	Q9UL54	0.2021	1.0
Q13627	Q9UPZ9	0.1708	0.0
Q13627	Q9Y243	0.1946	0.0
Q13627	Q9Y2K2	0.1628	0.0
Q13627	Q9Y572	0.1805	0.0
Q13627	Q9Y5S2	0.1784	0.0
Q13627	Q9Y616	0.1743	0.19999999999999996
Q13627	Q9Y6E0	0.1216	0.0
Q13873	O00444	0.155	0.0
Q13873	O14578	0.1978	0.33333333333333337
Q13873	O14757	0.1899	0.0
Q13873	O14965	0.151	0.0714285714285714
Q13873	O14976	0.1854	0.11111111111111116
Q13873	O15530	0.1728	0.0
Q13873	O43930	0.1758	0.0
Q13873	O75116	0.1601	0.0
Q13873	O75385	0.1738	0.33333333333333337
Q13873	O75460	0.1817	0.0
Q13873	O76039	0.1653	0.0
Q13873	O94804	0.1655	0.0
Q13873	O94806	0.1908	0.33333333333333337
Q13873	O95819	0.1913	0.0
Q13873	O95835	0.1906	0.0
Q13873	O96013	0.1915	0.0
Q13873	P05771	0.1678	0.0
Q13873	P11309	0.1659	0.0
Q13873	P11802	0.2165	0.0
Q13873	P17252	0.168	0.0
Q13873	P17612	0.1947	0.0
Q13873	P19784	0.1679	0.0
Q13873	P22612	0.1926	0.0
Q13873	P22694	0.2167	0.0
Q13873	P23443	0.1994	0.0
Q13873	P24723	0.1672	0.0
Q13873	P24941	0.1722	0.0
Q13873	P27361	0.148	0.0
Q13873	P27448	0.1934	0.0
Q13873	P28482	0.1331	0.0
Q13873	P30291	0.1867	0.0
Q13873	P31749	0.1726	0.0
Q13873	P31751	0.1389	0.0
Q13873	P33981	0.1797	0.0
Q13873	P36507	0.1685	0.0
Q13873	P36896	0.1632	0.19999999999999996
Q13873	P36897	0.1655	0.25
Q13873	P45983	0.175	0.0
Q13873	P45984	0.1707	0.0
Q13873	P49137	0.1624	0.0
Q13873	P49759	0.1703	0.0
Q13873	P49760	0.1763	0.0
Q13873	P49761	0.1886	0.0
Q13873	P49840	0.1921	0.0
Q13873	P49841	0.181	0.0
Q13873	P50613	0.1363	0.0
Q13873	P50750	0.1616	0.0
Q13873	P51817	0.1902	0.0
Q13873	P53350	0.1646	0.0
Q13873	P53779	0.1734	0.0
Q13873	P68400	0.1583	0.0
Q13873	Q00526	0.1684	0.0
Q13873	Q00535	0.1776	0.0
Q13873	Q00536	0.1876	0.0
Q13873	Q02156	0.1961	0.0
Q13873	Q02750	0.1811	0.0
Q13873	Q04759	0.1847	0.0
Q13873	Q05655	0.2215	0.0
Q13873	Q13043	0.1776	0.0
Q13873	Q13131	0.1808	0.0
Q13873	Q13177	0.1891	0.0
Q13873	Q13188	0.1715	0.0
Q13873	Q13464	0.1596	0.0
Q13873	Q13555	0.148	0.0
Q13873	Q13557	0.1721	0.0
Q13873	Q13627	0.1814	0.0
Q13873	Q13873	0.0	1.0
Q13873	Q13976	0.177	0.0
Q13873	Q14004	0.1772	0.0
Q13873	Q14680	0.203	0.0
Q13873	Q15131	0.1946	0.0
Q13873	Q15759	0.191	0.0
Q13873	Q15831	0.1846	0.0
Q13873	Q16512	0.1932	0.0
Q13873	Q16513	0.1917	0.0
Q13873	Q16539	0.1764	0.0
Q13873	Q16644	0.1517	0.0
Q13873	Q2M2I8	0.1782	0.07692307692307687
Q13873	Q5VT25	0.2162	0.0
Q13873	Q6A1A2	0.2084	0.0
Q13873	Q6P5Z2	0.157	0.0
Q13873	Q6PHR2	0.1634	0.25
Q13873	Q7KZI7	0.1816	0.0
Q13873	Q7L7X3	0.1659	0.0
Q13873	Q8N4C8	0.1637	0.0
Q13873	Q8NEV1	0.175	0.0
Q13873	Q8TD08	0.1956	0.0
Q13873	Q8TDX7	0.1509	0.0
Q13873	Q92918	0.1948	0.0
Q13873	Q96GD4	0.1927	0.1428571428571429
Q13873	Q96L34	0.1839	0.1428571428571429
Q13873	Q96NX5	0.1949	0.0
Q13873	Q96RR4	0.2082	0.0
Q13873	Q9H093	0.1847	0.16666666666666663
Q13873	Q9H0K1	0.1804	0.25
Q13873	Q9H2K8	0.1905	0.0
Q13873	Q9HAZ1	0.1829	0.0
Q13873	Q9NQU5	0.187	0.0
Q13873	Q9NSY1	0.1859	0.09999999999999998
Q13873	Q9P289	0.1737	0.0
Q13873	Q9UBE8	0.2018	0.19999999999999996
Q13873	Q9UK32	0.1539	0.0
Q13873	Q9UKE5	0.1728	0.19999999999999996
Q13873	Q9UL54	0.2026	0.0
Q13873	Q9UPZ9	0.1833	0.0
Q13873	Q9Y243	0.1903	0.0
Q13873	Q9Y2K2	0.2092	0.19999999999999996
Q13873	Q9Y572	0.1478	0.19999999999999996
Q13873	Q9Y5S2	0.1972	0.0
Q13873	Q9Y616	0.1343	0.0
Q13873	Q9Y6E0	0.1939	0.0
Q13976	O00444	0.1474	0.0
Q13976	O14578	0.171	0.0
Q13976	O14757	0.1562	0.0
Q13976	O14965	0.1687	0.0
Q13976	O14976	0.1708	0.0
Q13976	O15530	0.1719	0.25
Q13976	O43930	0.1603	0.5
Q13976	O75116	0.1372	0.33333333333333337
Q13976	O75385	0.1486	0.0
Q13976	O75460	0.1629	0.0
Q13976	O76039	0.1558	0.0
Q13976	O94804	0.1543	0.0
Q13976	O94806	0.1773	0.0
Q13976	O95819	0.1552	0.0
Q13976	O95835	0.1374	0.0
Q13976	O96013	0.1514	0.0
Q13976	P05771	0.12	0.0
Q13976	P11309	0.1577	0.0
Q13976	P11802	0.181	0.0
Q13976	P17252	0.0964	0.0
Q13976	P17612	0.1	0.33333333333333337
Q13976	P19784	0.1515	0.0
Q13976	P22612	0.1237	0.0
Q13976	P22694	0.1393	0.0
Q13976	P23443	0.1209	0.0
Q13976	P24723	0.1225	0.0
Q13976	P24941	0.165	0.0
Q13976	P27361	0.1613	0.0
Q13976	P27448	0.1607	0.0
Q13976	P28482	0.131	0.0
Q13976	P30291	0.194	0.0
Q13976	P31749	0.1212	0.0
Q13976	P31751	0.1233	0.0
Q13976	P33981	0.1652	0.0
Q13976	P36507	0.1736	0.0
Q13976	P36896	0.1839	0.0
Q13976	P36897	0.1679	0.0
Q13976	P45983	0.1845	0.0
Q13976	P45984	0.1672	0.0
Q13976	P49137	0.1647	0.0
Q13976	P49759	0.152	0.0
Q13976	P49760	0.1721	0.0
Q13976	P49761	0.1844	0.0
Q13976	P49840	0.1749	0.0
Q13976	P49841	0.1525	0.0
Q13976	P50613	0.1668	0.0
Q13976	P50750	0.164	0.0
Q13976	P51817	0.1419	0.5
Q13976	P53350	0.1509	0.0
Q13976	P53779	0.1784	0.0
Q13976	P68400	0.16	0.0
Q13976	Q00526	0.1739	0.0
Q13976	Q00535	0.1808	0.0
Q13976	Q00536	0.18	0.0
Q13976	Q02156	0.153	0.0
Q13976	Q02750	0.1771	0.0
Q13976	Q04759	0.1492	0.0
Q13976	Q05655	0.1939	0.5
Q13976	Q13043	0.1501	0.0
Q13976	Q13131	0.1538	0.0
Q13976	Q13177	0.1732	0.0
Q13976	Q13188	0.1787	0.0
Q13976	Q13464	0.1432	0.33333333333333337
Q13976	Q13555	0.1392	0.0
Q13976	Q13557	0.1419	0.0
Q13976	Q13627	0.179	0.0
Q13976	Q13873	0.177	0.0
Q13976	Q13976	0.0	1.0
Q13976	Q14004	0.1814	0.0
Q13976	Q14680	0.1498	0.0
Q13976	Q15131	0.1801	0.0
Q13976	Q15759	0.1958	0.0
Q13976	Q15831	0.1612	0.0
Q13976	Q16512	0.1726	0.25
Q13976	Q16513	0.1828	0.33333333333333337
Q13976	Q16539	0.183	0.0
Q13976	Q16644	0.1697	0.0
Q13976	Q2M2I8	0.185	0.09090909090909094
Q13976	Q5VT25	0.1652	1.0
Q13976	Q6A1A2	0.1977	0.25
Q13976	Q6P5Z2	0.1664	0.0
Q13976	Q6PHR2	0.1821	0.0
Q13976	Q7KZI7	0.1453	0.0
Q13976	Q7L7X3	0.1915	0.0
Q13976	Q8N4C8	0.1956	0.0
Q13976	Q8NEV1	0.1368	0.0
Q13976	Q8TD08	0.1885	0.0
Q13976	Q8TDX7	0.1516	0.0
Q13976	Q92918	0.1626	0.0
Q13976	Q96GD4	0.1776	0.0
Q13976	Q96L34	0.1579	0.0
Q13976	Q96NX5	0.1731	0.0
Q13976	Q96RR4	0.1653	0.0
Q13976	Q9H093	0.1478	0.0
Q13976	Q9H0K1	0.1717	0.0
Q13976	Q9H2K8	0.178	0.0
Q13976	Q9HAZ1	0.18	0.0
Q13976	Q9NQU5	0.1692	0.0
Q13976	Q9NSY1	0.1743	0.125
Q13976	Q9P289	0.1751	0.0
Q13976	Q9UBE8	0.1869	0.0
Q13976	Q9UK32	0.1437	0.0
Q13976	Q9UKE5	0.1635	0.0
Q13976	Q9UL54	0.1833	0.0
Q13976	Q9UPZ9	0.1775	0.0
Q13976	Q9Y243	0.1069	0.0
Q13976	Q9Y2K2	0.1756	0.0
Q13976	Q9Y572	0.1832	0.0
Q13976	Q9Y5S2	0.1664	1.0
Q13976	Q9Y616	0.1693	0.0
Q13976	Q9Y6E0	0.1839	0.0
Q14004	O00444	0.1595	0.0
Q14004	O14578	0.1886	0.0
Q14004	O14757	0.1692	0.0
Q14004	O14965	0.158	0.0
Q14004	O14976	0.1717	0.0
Q14004	O15530	0.191	0.0
Q14004	O43930	0.1469	0.0
Q14004	O75116	0.169	0.0
Q14004	O75385	0.1502	0.0
Q14004	O75460	0.1979	0.0
Q14004	O76039	0.1734	0.0
Q14004	O94804	0.1667	0.0
Q14004	O94806	0.2019	0.0
Q14004	O95819	0.1834	0.0
Q14004	O95835	0.1954	0.0
Q14004	O96013	0.1881	0.0
Q14004	P05771	0.1794	0.0
Q14004	P11309	0.1622	0.0
Q14004	P11802	0.1682	0.0
Q14004	P17252	0.1638	0.0
Q14004	P17612	0.1799	0.0
Q14004	P19784	0.1595	0.0
Q14004	P22612	0.1729	0.0
Q14004	P22694	0.1753	0.0
Q14004	P23443	0.1817	0.0
Q14004	P24723	0.1674	0.0
Q14004	P24941	0.1627	0.0
Q14004	P27361	0.1614	0.0
Q14004	P27448	0.17	0.0
Q14004	P28482	0.1744	0.0
Q14004	P30291	0.1462	0.0
Q14004	P31749	0.1864	0.0
Q14004	P31751	0.1904	0.0
Q14004	P33981	0.1406	0.0
Q14004	P36507	0.1891	0.0
Q14004	P36896	0.1938	0.0
Q14004	P36897	0.1614	0.0
Q14004	P45983	0.1656	0.0
Q14004	P45984	0.1687	0.0
Q14004	P49137	0.1811	0.0
Q14004	P49759	0.1643	0.0
Q14004	P49760	0.1554	0.0
Q14004	P49761	0.1539	0.0
Q14004	P49840	0.1308	0.0
Q14004	P49841	0.157	0.0
Q14004	P50613	0.1548	0.0
Q14004	P50750	0.1044	0.16666666666666663
Q14004	P51817	0.16	0.0
Q14004	P53350	0.166	0.0
Q14004	P53779	0.1602	0.0
Q14004	P68400	0.1428	0.0
Q14004	Q00526	0.1738	0.0
Q14004	Q00535	0.1722	0.0
Q14004	Q00536	0.1572	0.0
Q14004	Q02156	0.1677	0.0
Q14004	Q02750	0.1653	0.0
Q14004	Q04759	0.1547	0.0
Q14004	Q05655	0.2067	0.0
Q14004	Q13043	0.1803	0.0
Q14004	Q13131	0.1634	0.0
Q14004	Q13177	0.1526	0.0
Q14004	Q13188	0.1456	0.0
Q14004	Q13464	0.1771	0.0
Q14004	Q13555	0.1798	0.0
Q14004	Q13557	0.1873	0.0
Q14004	Q13627	0.1717	0.0
Q14004	Q13873	0.1772	0.0
Q14004	Q13976	0.1814	0.0
Q14004	Q14004	0.0	1.0
Q14004	Q14680	0.1711	0.0
Q14004	Q15131	0.196	0.0
Q14004	Q15759	0.1751	0.0
Q14004	Q15831	0.1682	0.0
Q14004	Q16512	0.1547	0.0
Q14004	Q16513	0.1806	0.0
Q14004	Q16539	0.154	0.0
Q14004	Q16644	0.168	0.0
Q14004	Q2M2I8	0.1699	0.0
Q14004	Q5VT25	0.1572	0.0
Q14004	Q6A1A2	0.1447	0.0
Q14004	Q6P5Z2	0.147	0.0
Q14004	Q6PHR2	0.1744	0.0
Q14004	Q7KZI7	0.1617	0.0
Q14004	Q7L7X3	0.2015	0.0
Q14004	Q8N4C8	0.1913	0.0
Q14004	Q8NEV1	0.1721	0.0
Q14004	Q8TD08	0.155	0.0
Q14004	Q8TDX7	0.1647	0.0
Q14004	Q92918	0.1684	0.0
Q14004	Q96GD4	0.1883	0.0
Q14004	Q96L34	0.1651	0.0
Q14004	Q96NX5	0.1723	0.0
Q14004	Q96RR4	0.1774	0.0
Q14004	Q9H093	0.1996	0.0
Q14004	Q9H0K1	0.1948	0.0
Q14004	Q9H2K8	0.1472	0.0
Q14004	Q9HAZ1	0.1606	0.0
Q14004	Q9NQU5	0.1842	0.0
Q14004	Q9NSY1	0.166	0.0
Q14004	Q9P289	0.1603	0.0
Q14004	Q9UBE8	0.1939	0.0
Q14004	Q9UK32	0.1659	0.0
Q14004	Q9UKE5	0.1664	0.0
Q14004	Q9UL54	0.1557	0.0
Q14004	Q9UPZ9	0.1393	0.0
Q14004	Q9Y243	0.1928	0.0
Q14004	Q9Y2K2	0.1444	0.0
Q14004	Q9Y572	0.1538	0.0
Q14004	Q9Y5S2	0.1708	0.0
Q14004	Q9Y616	0.1725	0.0
Q14004	Q9Y6E0	0.1628	0.0
Q14680	O00444	0.1788	0.0
Q14680	O14578	0.1749	0.0
Q14680	O14757	0.1409	0.0
Q14680	O14965	0.164	0.0
Q14680	O14976	0.1587	0.1428571428571429
Q14680	O15530	0.1816	0.25
Q14680	O43930	0.1488	0.0
Q14680	O75116	0.2004	0.0
Q14680	O75385	0.1395	0.0
Q14680	O75460	0.1716	0.0
Q14680	O76039	0.1832	0.0
Q14680	O94804	0.1742	0.5
Q14680	O94806	0.2245	0.0
Q14680	O95819	0.1497	0.0
Q14680	O95835	0.1742	0.33333333333333337
Q14680	O96013	0.1787	0.0
Q14680	P05771	0.17	0.0
Q14680	P11309	0.139	0.25
Q14680	P11802	0.1716	0.0
Q14680	P17252	0.1565	0.0
Q14680	P17612	0.1416	0.0
Q14680	P19784	0.1356	0.1428571428571429
Q14680	P22612	0.1602	0.0
Q14680	P22694	0.1794	0.0
Q14680	P23443	0.1571	0.0
Q14680	P24723	0.1519	0.0
Q14680	P24941	0.1411	0.0
Q14680	P27361	0.1675	0.0
Q14680	P27448	0.1117	0.0
Q14680	P28482	0.1947	0.0
Q14680	P30291	0.1327	0.0
Q14680	P31749	0.179	0.0
Q14680	P31751	0.1754	0.0
Q14680	P33981	0.1448	0.0
Q14680	P36507	0.1729	0.0
Q14680	P36896	0.1511	0.0
Q14680	P36897	0.1799	0.0
Q14680	P45983	0.2033	0.0
Q14680	P45984	0.1646	0.0
Q14680	P49137	0.1329	0.0
Q14680	P49759	0.1748	0.125
Q14680	P49760	0.1368	0.0
Q14680	P49761	0.1518	0.0
Q14680	P49840	0.1911	0.0
Q14680	P49841	0.1913	0.0
Q14680	P50613	0.1619	0.0
Q14680	P50750	0.18	0.0
Q14680	P51817	0.1544	0.0
Q14680	P53350	0.1583	0.0
Q14680	P53779	0.1669	0.0
Q14680	P68400	0.142	0.16666666666666663
Q14680	Q00526	0.1755	0.0
Q14680	Q00535	0.1521	0.0
Q14680	Q00536	0.1706	0.0
Q14680	Q02156	0.2042	0.0
Q14680	Q02750	0.1814	0.0
Q14680	Q04759	0.1475	0.0
Q14680	Q05655	0.2244	0.0
Q14680	Q13043	0.1503	0.0
Q14680	Q13131	0.1023	0.0
Q14680	Q13177	0.19	0.0
Q14680	Q13188	0.1577	0.0
Q14680	Q13464	0.1528	0.0
Q14680	Q13555	0.1473	0.0
Q14680	Q13557	0.1391	0.0
Q14680	Q13627	0.1495	1.0
Q14680	Q13873	0.203	0.0
Q14680	Q13976	0.1498	0.0
Q14680	Q14004	0.1711	0.0
Q14680	Q14680	0.0	1.0
Q14680	Q15131	0.2266	0.0
Q14680	Q15759	0.1747	0.0
Q14680	Q15831	0.1742	0.0
Q14680	Q16512	0.152	0.0
Q14680	Q16513	0.1871	0.0
Q14680	Q16539	0.127	0.0
Q14680	Q16644	0.1054	0.0
Q14680	Q2M2I8	0.123	0.0
Q14680	Q5VT25	0.2067	0.0
Q14680	Q6A1A2	0.1816	0.25
Q14680	Q6P5Z2	0.183	0.0
Q14680	Q6PHR2	0.1421	0.0
Q14680	Q7KZI7	0.1308	0.0
Q14680	Q7L7X3	0.2267	0.5
Q14680	Q8N4C8	0.2048	0.0
Q14680	Q8NEV1	0.1257	0.16666666666666663
Q14680	Q8TD08	0.2031	0.0
Q14680	Q8TDX7	0.1698	0.0
Q14680	Q92918	0.1361	0.0
Q14680	Q96GD4	0.1406	0.0
Q14680	Q96L34	0.1522	0.0
Q14680	Q96NX5	0.159	0.0
Q14680	Q96RR4	0.1318	0.0
Q14680	Q9H093	0.2057	0.0
Q14680	Q9H0K1	0.1946	0.0
Q14680	Q9H2K8	0.1718	1.0
Q14680	Q9HAZ1	0.1562	0.0
Q14680	Q9NQU5	0.1858	0.0
Q14680	Q9NSY1	0.1292	0.0
Q14680	Q9P289	0.1568	0.0
Q14680	Q9UBE8	0.1994	0.33333333333333337
Q14680	Q9UK32	0.1187	0.0
Q14680	Q9UKE5	0.1624	0.0
Q14680	Q9UL54	0.2048	1.0
Q14680	Q9UPZ9	0.1865	0.0
Q14680	Q9Y243	0.1516	0.0
Q14680	Q9Y2K2	0.1672	0.0
Q14680	Q9Y572	0.1844	0.0
Q14680	Q9Y5S2	0.1621	0.0
Q14680	Q9Y616	0.2021	0.19999999999999996
Q14680	Q9Y6E0	0.1387	0.0
Q15131	O00444	0.1889	0.19999999999999996
Q15131	O14578	0.2517	0.0
Q15131	O14757	0.2001	0.0
